s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.7900029E+003, 1.2108532E+003,-5.9142570E+002,-6.2987449E+002,-5.9160852E+000, 1.0283113E+001, 0.0000000E+000, 0.0000000E+000,-6.4842082E+000,-6.0799560E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.7910032E+003, 1.3167455E+003,-6.3633253E+002,-6.3604580E+002,-1.0156665E+001, 9.7416265E+000, 0.0000000E+000, 0.0000000E+000, 4.0530835E+001, 4.3952101E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.7920029E+003, 1.2374728E+003,-6.3197050E+002,-6.0432549E+002,-1.1303647E+001, 9.9803933E+000, 0.0000000E+000, 0.0000000E+000,-4.4042023E-001,-1.4642178E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.7930012E+003, 1.2418284E+003,-5.9961837E+002,-6.1373180E+002,-1.0738849E+001, 9.6309510E+000, 0.0000000E+000, 0.0000000E+000, 2.5958890E+001, 2.7370313E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.7940024E+003, 1.2443689E+003,-6.0888785E+002,-6.4029630E+002,-1.1565197E+001, 1.0424550E+001, 0.0000000E+000, 0.0000000E+000,-6.4673784E+000,-5.9558539E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.7950022E+003, 1.2850133E+003,-6.1779894E+002,-6.2976684E+002,-1.0769591E+001, 1.0412098E+001, 0.0000000E+000, 0.0000000E+000, 3.4690052E+001, 3.7090009E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.7960007E+003, 1.2301172E+003,-6.0635453E+002,-6.5830763E+002,-8.9929447E+000, 1.0034097E+001, 0.0000000E+000, 0.0000000E+000,-3.2913949E+001,-3.3503830E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.7970027E+003, 1.2269932E+003,-6.0533659E+002,-6.4513882E+002,-8.6963822E+000, 9.9409222E+000, 0.0000000E+000, 0.0000000E+000,-2.3949661E+001,-2.2237625E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.7980020E+003, 1.2834716E+003,-6.2748178E+002,-6.5111252E+002,-8.8500151E+000, 1.0329180E+001, 0.0000000E+000, 0.0000000E+000, 2.7124631E+000, 6.3565087E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.7990046E+003, 1.2261706E+003,-6.0310333E+002,-6.5089028E+002,-9.9713859E+000, 8.9173073E+000, 0.0000000E+000, 0.0000000E+000,-2.9275318E+001,-2.8877055E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8000027E+003, 1.2997863E+003,-6.2240251E+002,-6.2840012E+002,-1.0020746E+001, 1.0429270E+001, 0.0000000E+000, 0.0000000E+000, 4.7475543E+001, 4.9392187E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8010015E+003, 1.1528183E+003,-5.7701438E+002,-6.3425743E+002,-8.7647881E+000, 9.4433190E+000, 0.0000000E+000, 0.0000000E+000,-5.9138157E+001,-5.7774962E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8020044E+003, 1.2878338E+003,-6.0482360E+002,-6.8499452E+002,-6.3861962E+000, 9.4430515E+000, 0.0000000E+000, 0.0000000E+000,-3.7929567E-001, 1.0725683E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8030037E+003, 1.2743520E+003,-5.9725088E+002,-6.4700458E+002,-6.7503237E+000, 9.8728872E+000, 0.0000000E+000, 0.0000000E+000, 3.3116436E+001, 3.3219106E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8040010E+003, 1.2197731E+003,-5.7887498E+002,-6.6766180E+002,-8.2137519E+000, 9.5847596E+000, 0.0000000E+000, 0.0000000E+000,-2.8900984E+001,-2.5392702E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8050029E+003, 1.2577350E+003,-5.9967412E+002,-6.3786619E+002,-8.8800890E+000, 1.0636866E+001, 0.0000000E+000, 0.0000000E+000, 2.2485717E+001, 2.1951462E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8060002E+003, 1.2933920E+003,-6.2885083E+002,-6.7620671E+002,-1.0245849E+001, 1.0225934E+001, 0.0000000E+000, 0.0000000E+000,-1.2769720E+001,-1.1685440E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8070027E+003, 1.2367477E+003,-6.0151283E+002,-6.2841468E+002,-7.2087256E+000, 1.1399651E+001, 0.0000000E+000, 0.0000000E+000, 7.5076028E+000, 1.1011079E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8080017E+003, 1.2252827E+003,-5.9527493E+002,-6.3007138E+002,-8.6774403E+000, 1.0525173E+001, 0.0000000E+000, 0.0000000E+000, 7.6611194E-001, 1.7841296E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8090005E+003, 1.2649231E+003,-5.9901362E+002,-6.4678884E+002,-7.1282273E+000, 9.9698329E+000, 0.0000000E+000, 0.0000000E+000, 2.2266370E+001, 2.1962276E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8100027E+003, 1.2426049E+003,-5.8602397E+002,-6.2667041E+002,-7.6660236E+000, 9.7523132E+000, 0.0000000E+000, 0.0000000E+000, 3.0583235E+001, 3.1996786E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8110034E+003, 1.2484680E+003,-5.9466494E+002,-6.8032784E+002,-8.7666479E+000, 9.8745484E+000, 0.0000000E+000, 0.0000000E+000,-2.4771656E+001,-2.5416920E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8120005E+003, 1.1990883E+003,-5.6977012E+002,-6.4874045E+002,-1.0195713E+001, 9.8518141E+000, 0.0000000E+000, 0.0000000E+000,-2.3177727E+001,-1.9766143E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8130024E+003, 1.2723879E+003,-6.1568453E+002,-6.6222224E+002,-9.0759815E+000, 9.3602862E+000, 0.0000000E+000, 0.0000000E+000,-6.7379260E+000,-5.2345946E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8140012E+003, 1.2592682E+003,-6.1839445E+002,-6.1928632E+002,-1.0404540E+001, 9.9301382E+000, 0.0000000E+000, 0.0000000E+000, 1.9015646E+001, 2.1113010E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8150034E+003, 1.2755341E+003,-6.3054227E+002,-6.5558959E+002,-9.2639759E+000, 1.0131055E+001, 0.0000000E+000, 0.0000000E+000,-1.0325840E+001,-9.7306640E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8160032E+003, 1.2320066E+003,-5.8896228E+002,-6.1516095E+002,-7.2161387E+000, 1.0194978E+001, 0.0000000E+000, 0.0000000E+000, 3.0053141E+001, 3.0862183E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8170005E+003, 1.2884430E+003,-6.3453561E+002,-6.1056299E+002,-9.6588579E+000, 1.0201455E+001, 0.0000000E+000, 0.0000000E+000, 4.1881290E+001, 4.3887038E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8180017E+003, 1.2437332E+003,-5.9555348E+002,-6.5167856E+002,-7.7292562E+000, 1.0689569E+001, 0.0000000E+000, 0.0000000E+000,-2.1144887E+000,-5.3851812E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8190034E+003, 1.2383588E+003,-5.8988266E+002,-6.4045025E+002,-7.2263426E+000, 1.0864282E+001, 0.0000000E+000, 0.0000000E+000, 1.0123164E+001, 1.1663831E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8200002E+003, 1.2222524E+003,-5.9001840E+002,-6.9170116E+002,-9.2177157E+000, 1.0672094E+001, 0.0000000E+000, 0.0000000E+000,-5.8704581E+001,-5.8012801E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8210034E+003, 1.2767130E+003,-6.0198159E+002,-6.5399371E+002,-9.8654473E+000, 9.6815258E+000, 0.0000000E+000, 0.0000000E+000, 1.8781529E+001, 2.0553797E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8220034E+003, 1.2287916E+003,-6.0500121E+002,-6.5448159E+002,-9.2824310E+000, 9.7427494E+000, 0.0000000E+000, 0.0000000E+000,-3.1151020E+001,-3.0230924E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8230022E+003, 1.2398734E+003,-6.2838570E+002,-6.5788500E+002,-1.0690575E+001, 9.9507584E+000, 0.0000000E+000, 0.0000000E+000,-4.9633658E+001,-4.7137145E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8240020E+003, 1.2649416E+003,-6.1598356E+002,-6.2757738E+002,-7.9412941E+000, 9.6010561E+000, 0.0000000E+000, 0.0000000E+000, 2.3736106E+001, 2.3040422E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8250042E+003, 1.2767946E+003,-6.0816884E+002,-6.5471829E+002,-9.4572540E+000, 9.2322482E+000, 0.0000000E+000, 0.0000000E+000, 1.1147927E+001, 1.3682474E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8260027E+003, 1.1916833E+003,-5.8597743E+002,-6.5428773E+002,-9.1453485E+000, 9.4873859E+000, 0.0000000E+000, 0.0000000E+000,-4.8658650E+001,-4.8239821E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8270039E+003, 1.2814091E+003,-6.1366359E+002,-6.2268259E+002,-8.2009539E+000, 9.4367563E+000, 0.0000000E+000, 0.0000000E+000, 4.3654053E+001, 4.6298751E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8280034E+003, 1.2432022E+003,-6.1648682E+002,-6.2120880E+002,-1.0522033E+001, 1.0287444E+001, 0.0000000E+000, 0.0000000E+000, 3.7785036E+000, 5.2719677E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8290039E+003, 1.2839848E+003,-6.1435713E+002,-6.3262052E+002,-8.0242757E+000, 9.8207101E+000, 0.0000000E+000, 0.0000000E+000, 3.8015097E+001, 3.8803612E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8300044E+003, 1.2396561E+003,-5.9515396E+002,-6.4385599E+002,-8.6329783E+000, 1.0286966E+001, 0.0000000E+000, 0.0000000E+000, 2.1601556E+000, 2.3001624E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8310044E+003, 1.2315914E+003,-5.9376973E+002,-6.1898877E+002,-7.4659097E+000, 1.0326299E+001, 0.0000000E+000, 0.0000000E+000, 1.8361822E+001, 2.1693313E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8320042E+003, 1.2813773E+003,-6.1351139E+002,-6.8266381E+002,-8.0371223E+000, 9.6933540E+000, 0.0000000E+000, 0.0000000E+000,-1.4949411E+001,-1.3141707E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8330005E+003, 1.2274826E+003,-5.9558017E+002,-6.3282754E+002,-7.6829651E+000, 9.8161347E+000, 0.0000000E+000, 0.0000000E+000, 1.1649146E+000, 1.2080599E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8340020E+003, 1.2508558E+003,-5.9509660E+002,-6.5613090E+002,-6.6122649E+000, 9.9563757E+000, 0.0000000E+000, 0.0000000E+000, 1.7568258E+000, 2.9724184E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8350032E+003, 1.2138105E+003,-6.0569855E+002,-6.4964977E+002,-9.9060632E+000, 9.2992049E+000, 0.0000000E+000, 0.0000000E+000,-4.3973061E+001,-4.2144690E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8360002E+003, 1.2838434E+003,-6.3402030E+002,-6.3677571E+002,-9.3937806E+000, 1.0512302E+001, 0.0000000E+000, 0.0000000E+000, 1.2339104E+001, 1.4165893E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8370022E+003, 1.2493647E+003,-6.1619174E+002,-6.2901233E+002,-8.0351875E+000, 1.0355252E+001, 0.0000000E+000, 0.0000000E+000, 6.4459040E+000, 6.4806968E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8380020E+003, 1.2659606E+003,-6.0649802E+002,-6.4148292E+002,-9.5731572E+000, 9.9025508E+000, 0.0000000E+000, 0.0000000E+000, 1.6816188E+001, 1.8309031E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8390007E+003, 1.2286137E+003,-6.0955108E+002,-6.5869876E+002,-8.8945534E+000, 9.9051495E+000, 0.0000000E+000, 0.0000000E+000,-4.0499266E+001,-3.8625586E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8400039E+003, 1.2554511E+003,-6.0506672E+002,-6.1243370E+002,-7.9696238E+000, 9.7730071E+000, 0.0000000E+000, 0.0000000E+000, 4.0040417E+001, 3.9754094E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8410005E+003, 1.2427953E+003,-6.0095402E+002,-6.6432848E+002,-7.7968196E+000, 9.3265320E+000, 0.0000000E+000, 0.0000000E+000,-2.3466232E+001,-2.0957452E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8420007E+003, 1.2181940E+003,-5.8861293E+002,-6.5925156E+002,-8.4308377E+000, 9.3657512E+000, 0.0000000E+000, 0.0000000E+000,-3.0463222E+001,-2.8735538E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8430005E+003, 1.3058873E+003,-6.2718804E+002,-6.1990677E+002,-8.4320647E+000, 9.5450287E+000, 0.0000000E+000, 0.0000000E+000, 5.9789729E+001, 5.9905464E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8440034E+003, 1.2194715E+003,-5.8318678E+002,-6.5008847E+002,-6.3267990E+000, 1.0112180E+001, 0.0000000E+000, 0.0000000E+000,-1.1499746E+001,-1.0018395E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8450005E+003, 1.2013381E+003,-5.9696493E+002,-6.2378656E+002,-8.6799255E+000, 9.2901223E+000, 0.0000000E+000, 0.0000000E+000,-2.0528845E+001,-1.8803215E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8460017E+003, 1.2830826E+003,-6.2906952E+002,-6.2050121E+002,-7.7830563E+000, 9.3029200E+000, 0.0000000E+000, 0.0000000E+000, 3.2922325E+001, 3.5031731E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8470042E+003, 1.2407808E+003,-5.9999583E+002,-6.2153012E+002,-8.8447122E+000, 1.0108323E+001, 0.0000000E+000, 0.0000000E+000, 1.9460243E+001, 2.0518484E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8480042E+003, 1.2772978E+003,-6.3085110E+002,-6.5381461E+002,-7.5268157E+000, 9.4186086E+000, 0.0000000E+000, 0.0000000E+000,-5.8839826E+000,-5.4760800E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8490027E+003, 1.2649855E+003,-6.0814689E+002,-6.5188036E+002,-8.3063120E+000, 9.6323069E+000, 0.0000000E+000, 0.0000000E+000, 6.6001671E+000, 6.2842581E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8500010E+003, 1.2217745E+003,-5.9586004E+002,-6.3280240E+002,-9.4102508E+000, 1.0363074E+001, 0.0000000E+000, 0.0000000E+000,-9.5959801E+000,-5.9351088E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8510002E+003, 1.2292550E+003,-6.2108863E+002,-6.1226000E+002,-8.5303807E+000, 9.7071399E+000, 0.0000000E+000, 0.0000000E+000,-5.6185592E+000,-2.9168937E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8520024E+003, 1.2493774E+003,-6.1471267E+002,-6.3888196E+002,-7.7316265E+000, 9.7125754E+000, 0.0000000E+000, 0.0000000E+000,-4.0541819E+000,-2.2362888E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8530002E+003, 1.2819528E+003,-6.2858098E+002,-6.5211183E+002,-7.7054290E+000, 1.0098756E+001, 0.0000000E+000, 0.0000000E+000, 2.6264394E+000, 3.6533032E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8540044E+003, 1.2782922E+003,-6.1942287E+002,-6.6062492E+002,-9.6641785E+000, 1.0592065E+001, 0.0000000E+000, 0.0000000E+000,-1.1121016E+000,-8.2774580E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8550032E+003, 1.1971205E+003,-5.8627788E+002,-6.1477246E+002,-7.1968441E+000, 1.0684161E+001, 0.0000000E+000, 0.0000000E+000,-1.3925046E+000,-4.4253811E-001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8560049E+003, 1.2347352E+003,-6.0190885E+002,-6.5729720E+002,-9.4312585E+000, 9.8536244E+000, 0.0000000E+000, 0.0000000E+000,-2.6171356E+001,-2.4048529E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8570010E+003, 1.3117588E+003,-6.4636151E+002,-6.3934019E+002,-8.0227792E+000, 9.5655861E+000, 0.0000000E+000, 0.0000000E+000, 2.6892472E+001, 2.7599878E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8580044E+003, 1.2154704E+003,-5.9269354E+002,-6.5830670E+002,-7.7282335E+000, 9.4946947E+000, 0.0000000E+000, 0.0000000E+000,-3.6319940E+001,-3.3763393E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8590049E+003, 1.2203508E+003,-6.1518555E+002,-5.9199495E+002,-6.1833890E+000, 1.0052645E+001, 0.0000000E+000, 0.0000000E+000, 1.8681793E+001, 1.7039581E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8600024E+003, 1.2788601E+003,-6.2361996E+002,-6.4683198E+002,-7.5984232E+000, 1.0792931E+001, 0.0000000E+000, 0.0000000E+000, 8.5482647E+000, 1.1602719E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8610015E+003, 1.2240623E+003,-6.0696745E+002,-5.9110260E+002,-6.9126440E+000, 1.0344532E+001, 0.0000000E+000, 0.0000000E+000, 2.7612538E+001, 2.9424087E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8620010E+003, 1.2882882E+003,-6.3886036E+002,-6.3927412E+002,-7.7169877E+000, 9.7143894E+000, 0.0000000E+000, 0.0000000E+000, 1.2053068E+001, 1.2151146E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8630027E+003, 1.2632659E+003,-6.1735505E+002,-6.4587834E+002,-8.1829209E+000, 1.0006746E+001, 0.0000000E+000, 0.0000000E+000,-5.7415445E-002, 1.8563336E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8640002E+003, 1.2576387E+003,-6.0377284E+002,-6.3875473E+002,-7.1346009E+000, 1.0024777E+001, 0.0000000E+000, 0.0000000E+000, 1.5215056E+001, 1.8001297E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8650042E+003, 1.2194441E+003,-5.8024805E+002,-6.4739563E+002,-6.2316797E+000, 9.9486961E+000, 0.0000000E+000, 0.0000000E+000,-5.9375731E+000,-4.4825914E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8660037E+003, 1.2031823E+003,-5.9528263E+002,-6.6468297E+002,-5.2777253E+000, 9.5485837E+000, 0.0000000E+000, 0.0000000E+000,-5.2780189E+001,-5.2512488E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8670007E+003, 1.3065632E+003,-6.3523118E+002,-6.2085230E+002,-6.7463773E+000, 9.8387096E+000, 0.0000000E+000, 0.0000000E+000, 5.1114565E+001, 5.3572058E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8680002E+003, 1.2229906E+003,-6.0904366E+002,-6.5866241E+002,-8.7151430E+000, 9.4145158E+000, 0.0000000E+000, 0.0000000E+000,-4.5128468E+001,-4.4016051E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8690007E+003, 1.2546950E+003,-6.2101676E+002,-5.9818779E+002,-1.1908079E+001, 9.5277501E+000, 0.0000000E+000, 0.0000000E+000, 3.2275390E+001, 3.3110132E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8700037E+003, 1.2433552E+003,-6.2219622E+002,-6.5708837E+002,-1.0740739E+001, 9.9406015E+000, 0.0000000E+000, 0.0000000E+000,-3.7662693E+001,-3.6729538E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8710044E+003, 1.2828528E+003,-6.3563116E+002,-6.5025694E+002,-1.0061737E+001, 9.7846196E+000, 0.0000000E+000, 0.0000000E+000,-4.0323821E+000,-3.3124444E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8720007E+003, 1.2560962E+003,-6.0587394E+002,-6.3834753E+002,-1.0506583E+001, 9.8460646E+000, 0.0000000E+000, 0.0000000E+000, 9.2200467E+000, 1.1214206E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8730015E+003, 1.2457919E+003,-5.9619903E+002,-6.6205178E+002,-9.2129721E+000, 9.4055748E+000, 0.0000000E+000, 0.0000000E+000,-1.4369019E+001,-1.2266332E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8740029E+003, 1.2026324E+003,-5.7510331E+002,-6.3297073E+002,-5.3453407E+000, 9.0359324E+000, 0.0000000E+000, 0.0000000E+000,-1.3202219E+000,-1.7510909E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8750032E+003, 1.2635036E+003,-5.8505901E+002,-6.4275313E+002,-4.4450757E+000, 8.6878839E+000, 0.0000000E+000, 0.0000000E+000, 3.7915152E+001, 3.9934250E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8760046E+003, 1.2865496E+003,-5.9977788E+002,-6.8216173E+002,-6.5927224E+000, 9.7063872E+000, 0.0000000E+000, 0.0000000E+000, 5.7611800E+000, 7.7236275E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8770046E+003, 1.2336247E+003,-5.9422403E+002,-6.3612754E+002,-8.5211592E+000, 1.1159824E+001, 0.0000000E+000, 0.0000000E+000, 3.6365367E+000, 5.9117763E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8780037E+003, 1.2016145E+003,-5.8305146E+002,-6.1705271E+002,-7.1350407E+000, 9.7537350E+000, 0.0000000E+000, 0.0000000E+000, 6.7847889E-001, 4.1289781E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8790029E+003, 1.2880865E+003,-6.3182127E+002,-6.6505507E+002,-1.0600799E+001, 9.6781549E+000, 0.0000000E+000, 0.0000000E+000,-9.2032535E+000,-9.7124759E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8800007E+003, 1.2502637E+003,-6.0672434E+002,-6.7638506E+002,-6.9784075E+000, 9.7880907E+000, 0.0000000E+000, 0.0000000E+000,-3.2042914E+001,-3.0036029E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8810029E+003, 1.2381453E+003,-6.2120671E+002,-6.3748498E+002,-7.6736965E+000, 1.0152530E+001, 0.0000000E+000, 0.0000000E+000,-2.0023057E+001,-1.8067593E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8820029E+003, 1.2509018E+003,-6.1284507E+002,-6.0336723E+002,-5.5662436E+000, 1.0222603E+001, 0.0000000E+000, 0.0000000E+000, 3.7680858E+001, 3.9345813E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8830027E+003, 1.2720054E+003,-6.3620178E+002,-6.5127185E+002,-9.6344182E+000, 1.0115916E+001, 0.0000000E+000, 0.0000000E+000,-1.6374968E+001,-1.4986695E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8840005E+003, 1.2308929E+003,-6.0211205E+002,-6.2267642E+002,-7.4553286E+000, 9.6807038E+000, 0.0000000E+000, 0.0000000E+000, 5.6311128E+000, 8.3297965E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8850002E+003, 1.2623464E+003,-6.2004178E+002,-6.1202714E+002,-8.4509064E+000, 9.2493211E+000, 0.0000000E+000, 0.0000000E+000, 3.1749095E+001, 3.1075928E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8860007E+003, 1.2635800E+003,-6.2367941E+002,-6.1084138E+002,-7.1311038E+000, 1.0061711E+001, 0.0000000E+000, 0.0000000E+000, 2.9866730E+001, 3.1989839E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8870027E+003, 1.1994488E+003,-5.9372632E+002,-6.4979241E+002,-6.7720653E+000, 9.1448402E+000, 0.0000000E+000, 0.0000000E+000,-4.3717917E+001,-4.1697118E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8880032E+003, 1.2603006E+003,-5.9840437E+002,-6.4495013E+002,-5.3390845E+000, 9.9812360E+000, 0.0000000E+000, 0.0000000E+000, 2.0611838E+001, 2.1588273E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8890037E+003, 1.2484279E+003,-6.0740356E+002,-6.6358753E+002,-6.6142762E+000, 1.0692337E+001, 0.0000000E+000, 0.0000000E+000,-1.9576147E+001,-1.8485089E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8900007E+003, 1.2354748E+003,-6.1095145E+002,-6.1132102E+002,-1.1147970E+001, 9.4898446E+000, 0.0000000E+000, 0.0000000E+000, 1.0799218E+001, 1.1544192E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8910044E+003, 1.2711171E+003,-6.0913635E+002,-6.4214822E+002,-5.9281534E+000, 9.3443244E+000, 0.0000000E+000, 0.0000000E+000, 1.9114463E+001, 2.3248741E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8920049E+003, 1.2519875E+003,-6.1993692E+002,-7.1408259E+002,-7.0789494E+000, 1.0337441E+001, 0.0000000E+000, 0.0000000E+000,-8.0167512E+001,-7.8773484E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 2.8930042E+003, 1.2820037E+003,-6.1663347E+002,-6.2088405E+002,-6.4904689E+000, 9.8663441E+000, 0.0000000E+000, 0.0000000E+000, 4.8429709E+001, 4.7862009E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8940017E+003, 1.2219384E+003,-5.8848362E+002,-6.1958750E+002,-9.4695601E+000, 9.6747304E+000, 0.0000000E+000, 0.0000000E+000, 1.1080920E+001, 1.4072485E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8950022E+003, 1.2086046E+003,-5.9602875E+002,-6.6500488E+002,-9.7102159E+000, 9.2653210E+000, 0.0000000E+000, 0.0000000E+000,-5.4529320E+001,-5.2873896E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 2.8960044E+003, 1.2868195E+003,-6.1628365E+002,-6.4159210E+002,-5.8471713E+000, 9.8019596E+000, 0.0000000E+000, 0.0000000E+000, 3.0958153E+001, 3.2898513E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
