s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,kW/m2,kW,kW
Time,"AST_TP08","AST_TP09","AST_TP10","AST_TP11","AST_TP12","AST_TP13","AST_TP15","AST_TP18","AST_TP19","AST_TP20","AST_TP21","AST_TP22","AST_TP99","AST_TP40","AST_TP41","AST_TP42","AST_TP43","AST_TP44","QINC_TP08","QINC_TP09","QINC_TP10","QINC_TP11","QINC_TP12","QINC_TP13","QINC_TP15","QINC_TP18","QINC_TP19","QINC_TP20","QINC_TP21","QINC_TP22","QINC_TP99","QINC_TP40","QINC_TP41","QINC_TP42","QINC_TP43","QINC_TP44","T_TE33","T_TE34","T_TE35","T_TE36","T_TE37","T_TE38","RAD-W9","STAT-CLT-HRR","STAT-BURNER-HRR"
 4.9160026E+003, 7.8460660E+002, 9.8190503E+002, 8.9320336E+002, 7.3211458E+002, 8.7376192E+002, 7.7942252E+002, 6.4949938E+002, 6.1041177E+002, 5.5838453E+002, 5.2023532E+002, 5.2603735E+002, 4.5288168E+002, 7.2246386E+002, 4.5757407E+002, 5.3135680E+002, 4.5811887E+002, 3.9393062E+002, 3.2659463E+002, 6.1975529E+001, 1.2993513E+002, 9.2348178E+001, 4.8333532E+001, 8.3466648E+001, 5.7840653E+001, 3.1277304E+001, 2.5695399E+001, 1.9890345E+001, 1.5821592E+001, 1.6274348E+001, 1.2264489E+001, 4.6432878E+001, 2.0229100E+001, 2.6313967E+001, 2.0480895E+001, 1.5079654E+001, 1.0248965E+001, 9.3296780E+002, 9.2222498E+002, 8.2006117E+002, 6.2405847E+002, 5.3215471E+002, 5.0391732E+002, 2.3305681E+001, 5.8789361E+002, 4.3351294E+001
 4.9165014E+003, 6.5987605E+002, 9.7045041E+002, 9.2219379E+002, 7.4037309E+002, 8.7899291E+002, 8.1744193E+002, 6.8731915E+002, 5.9894318E+002, 5.7443818E+002, 5.2505643E+002, 5.2827326E+002, 4.5804395E+002, 6.7937762E+002, 4.7646032E+002, 5.5021360E+002, 4.6527788E+002, 4.0183674E+002, 3.3319599E+002, 3.8050092E+001, 1.2420104E+002, 1.0001499E+002, 4.8423373E+001, 8.5607333E+001, 6.7561760E+001, 3.8651968E+001, 2.4043890E+001, 2.1317076E+001, 1.6951724E+001, 1.6923944E+001, 1.2207253E+001, 3.8867849E+001, 2.2138905E+001, 2.8377777E+001, 2.1276407E+001, 1.5459633E+001, 1.0453457E+001, 8.7891100E+002, 9.6675715E+002, 8.4958764E+002, 6.2942561E+002, 5.2800944E+002, 5.0584281E+002, 2.5163110E+001, 5.7759578E+002, 4.8419670E+001
 4.9170019E+003, 7.7442670E+002, 9.9490877E+002, 9.0337870E+002, 7.5421994E+002, 7.9804013E+002, 7.4573421E+002, 7.1356826E+002, 6.1088327E+002, 5.8794555E+002, 5.6418543E+002, 5.5286000E+002, 4.0824480E+002, 7.2553664E+002, 4.7481182E+002, 5.4816597E+002, 4.6388146E+002, 4.0030110E+002, 3.4081562E+002, 5.6807336E+001, 1.3541889E+002, 9.4766007E+001, 4.9989875E+001, 6.4572682E+001, 5.1888838E+001, 4.3438445E+001, 2.5436916E+001, 2.3167480E+001, 2.0259677E+001, 1.8863470E+001, 9.6931444E+000, 4.5862115E+001, 2.1810567E+001, 2.8205609E+001, 2.1668422E+001, 1.5766949E+001, 1.0706840E+001, 8.5569370E+002, 9.4857181E+002, 8.2340741E+002, 6.1481357E+002, 5.3831924E+002, 5.0017174E+002, 2.5008159E+001, 5.7554223E+002, 4.7547947E+001
 4.9175023E+003, 8.3379642E+002, 9.9776967E+002, 8.8354826E+002, 7.9120776E+002, 8.0238881E+002, 7.3029294E+002, 6.7183860E+002, 6.0533648E+002, 5.5632880E+002, 5.5292993E+002, 5.3257418E+002, 4.3991080E+002, 7.8132474E+002, 4.5891503E+002, 5.3946848E+002, 4.6157091E+002, 4.0087499E+002, 3.3381062E+002, 7.3716069E+001, 1.3751899E+002, 8.8774778E+001, 6.1487765E+001, 6.3150695E+001, 4.5216734E+001, 3.5454542E+001, 2.6461885E+001, 1.9525321E+001, 1.9154236E+001, 1.7023258E+001, 1.0723862E+001, 5.9733905E+001, 2.0342359E+001, 2.7098985E+001, 2.1045318E+001, 1.5487724E+001, 1.0668914E+001, 8.7379582E+002, 9.1924038E+002, 7.9588019E+002, 6.2095529E+002, 5.5154987E+002, 5.0319512E+002, 2.4012197E+001, 5.9334490E+002, 4.9732048E+001
 4.9180032E+003, 8.0717050E+002, 9.7030811E+002, 8.7722802E+002, 7.2703166E+002, 7.4535925E+002, 6.5449209E+002, 6.5123241E+002, 5.7780489E+002, 5.4716033E+002, 5.1941965E+002, 5.0801128E+002, 4.5429178E+002, 7.6530267E+002, 4.4806739E+002, 5.2921269E+002, 4.6029966E+002, 3.9588441E+002, 3.2960158E+002, 6.6232096E+001, 1.2781446E+002, 8.7363982E+001, 4.7497020E+001, 5.1030336E+001, 3.3559582E+001, 3.2655012E+001, 2.2352801E+001, 1.8925339E+001, 1.6277142E+001, 1.5194871E+001, 1.1931053E+001, 5.4854015E+001, 1.9417580E+001, 2.6061740E+001, 2.0907026E+001, 1.5262751E+001, 1.0510010E+001, 8.8067136E+002, 9.2816224E+002, 7.9289241E+002, 6.2211182E+002, 5.4613128E+002, 5.0691241E+002, 2.3078677E+001, 5.4017633E+002, 4.1261509E+001
 4.9185004E+003, 7.9746426E+002, 9.0965994E+002, 7.7759666E+002, 7.2740795E+002, 7.6330160E+002, 6.6676266E+002, 6.3009891E+002, 6.0753938E+002, 5.3994553E+002, 5.3511562E+002, 5.0987564E+002, 4.4794335E+002, 7.3930814E+002, 4.4997870E+002, 5.2937416E+002, 4.5420694E+002, 3.9480412E+002, 3.2589531E+002, 6.3522301E+001, 1.0478708E+002, 6.5879786E+001, 4.6098325E+001, 6.0326396E+001, 3.5742192E+001, 2.8556716E+001, 2.5498434E+001, 1.7886498E+001, 1.7442864E+001, 1.5730830E+001, 1.1493234E+001, 4.7610994E+001, 1.9911759E+001, 2.5879775E+001, 2.0271709E+001, 1.4943067E+001, 1.0246249E+001, 9.0567076E+002, 8.8585367E+002, 7.5537079E+002, 6.2598564E+002, 5.4123561E+002, 4.9872358E+002, 2.2914908E+001, 5.4887565E+002, 4.5416535E+001
 4.9190018E+003, 8.1576002E+002, 9.7401274E+002, 8.3370375E+002, 7.1475716E+002, 8.0582347E+002, 8.0369997E+002, 6.1634937E+002, 5.8860771E+002, 5.4789260E+002, 5.2266816E+002, 4.9779422E+002, 4.2278881E+002, 7.4082343E+002, 4.6925601E+002, 5.3530357E+002, 4.5565267E+002, 3.9241163E+002, 3.2780951E+002, 7.0422592E+001, 1.2704439E+002, 7.6713627E+001, 4.5676117E+001, 7.0350635E+001, 6.4254352E+001, 2.7666170E+001, 2.2159624E+001, 1.9896795E+001, 1.6987635E+001, 1.4646502E+001, 1.0194027E+001, 5.0459370E+001, 2.1196275E+001, 2.6641880E+001, 2.0365167E+001, 1.5030364E+001, 1.0124386E+001, 9.1033696E+002, 8.5223322E+002, 8.1838078E+002, 6.2097578E+002, 5.4261912E+002, 4.9323985E+002, 2.3600803E+001, 5.6088066E+002, 4.7466875E+001
 4.9195031E+003, 6.9642415E+002, 1.0149054E+003, 8.7703698E+002, 6.8840541E+002, 7.9623235E+002, 7.1824798E+002, 6.8540716E+002, 5.8127804E+002, 5.7216945E+002, 5.4053574E+002, 5.1827608E+002, 4.2347124E+002, 7.3255841E+002, 4.6292177E+002, 5.3795660E+002, 4.6531518E+002, 3.9611840E+002, 3.2883187E+002, 4.6293399E+001, 1.4526104E+002, 8.7495444E+001, 3.9404425E+001, 6.4586793E+001, 4.5712983E+001, 3.8651436E+001, 2.2017511E+001, 2.0897248E+001, 1.8384093E+001, 1.6463310E+001, 1.0587109E+001, 4.8656910E+001, 2.0420284E+001, 2.6940446E+001, 2.1108639E+001, 1.5201194E+001, 1.0285984E+001, 8.9321196E+002, 8.5229066E+002, 8.2844105E+002, 6.1093451E+002, 5.4830878E+002, 4.9079918E+002, 2.3869512E+001, 5.4137085E+002, 4.3623075E+001
 4.9200020E+003, 8.1700141E+002, 9.9136151E+002, 8.9259253E+002, 7.3317639E+002, 7.1566742E+002, 6.6753616E+002, 6.4736454E+002, 5.9320324E+002, 5.6941396E+002, 5.3256653E+002, 5.3006892E+002, 4.1934208E+002, 7.6634361E+002, 4.5529451E+002, 5.3558946E+002, 4.6055645E+002, 3.9697934E+002, 3.2658495E+002, 6.6476190E+001, 1.3528398E+002, 9.3344816E+001, 4.8472449E+001, 4.9390555E+001, 3.6713546E+001, 3.0872124E+001, 2.5093484E+001, 2.0870019E+001, 1.7198649E+001, 1.6646767E+001, 1.0361522E+001, 5.3735246E+001, 1.9928997E+001, 2.6638516E+001, 2.0961067E+001, 1.5206264E+001, 1.0102649E+001, 8.4585015E+002, 9.0899963E+002, 8.1662361E+002, 6.2235386E+002, 5.5410920E+002, 4.8674906E+002, 2.3597775E+001, 5.8107163E+002, 4.7235883E+001
 4.9205011E+003, 8.2333977E+002, 9.8060247E+002, 9.2277889E+002, 7.5033329E+002, 7.8016438E+002, 7.0164480E+002, 6.2683057E+002, 5.6682238E+002, 5.4538145E+002, 5.3469350E+002, 5.1606292E+002, 4.4941560E+002, 7.5267096E+002, 4.4871457E+002, 5.2655254E+002, 4.5201777E+002, 3.9323657E+002, 3.2565409E+002, 6.9379109E+001, 1.3063990E+002, 1.0119753E+002, 4.9866362E+001, 6.1341807E+001, 3.9743901E+001, 2.8336612E+001, 2.0807404E+001, 1.9248595E+001, 1.7095178E+001, 1.5738346E+001, 1.1269952E+001, 5.3986432E+001, 1.9415841E+001, 2.5884314E+001, 2.0476744E+001, 1.5045408E+001, 1.0165587E+001, 8.4724997E+002, 9.2827603E+002, 8.5022134E+002, 6.2219495E+002, 5.4718288E+002, 4.8795098E+002, 2.2918994E+001, 5.8476938E+002, 4.3522883E+001
 4.9210001E+003, 8.6876837E+002, 9.9931179E+002, 8.9692514E+002, 7.8337931E+002, 7.9294852E+002, 6.2104895E+002, 6.0234500E+002, 5.9470544E+002, 5.4507379E+002, 5.2483816E+002, 5.1079308E+002, 4.3535116E+002, 7.9373476E+002, 4.4770984E+002, 5.2282531E+002, 4.5378971E+002, 3.9107337E+002, 3.2643147E+002, 8.3726625E+001, 1.3959951E+002, 9.4566482E+001, 5.8402806E+001, 6.3561755E+001, 2.9864351E+001, 2.4748883E+001, 2.4005321E+001, 1.8446330E+001, 1.6056814E+001, 1.5012660E+001, 1.0605406E+001, 6.3025192E+001, 1.9526824E+001, 2.5339778E+001, 2.0223498E+001, 1.4870615E+001, 1.0184499E+001, 8.9840689E+002, 9.3258356E+002, 8.4878229E+002, 6.1791368E+002, 5.3786458E+002, 4.8759363E+002, 2.2428911E+001, 5.6259905E+002, 4.8163719E+001
 4.9215026E+003, 8.6039119E+002, 9.5354040E+002, 9.1680657E+002, 7.6426816E+002, 8.1429944E+002, 8.1685334E+002, 6.3005205E+002, 5.6881564E+002, 5.7587157E+002, 5.2931506E+002, 4.9794018E+002, 4.1847445E+002, 7.6141515E+002, 4.5151198E+002, 5.2838134E+002, 4.5462642E+002, 3.9011926E+002, 3.2187966E+002, 8.1199082E+001, 1.1606495E+002, 1.0156366E+002, 5.3488409E+001, 6.8880641E+001, 6.8167383E+001, 2.8914863E+001, 2.0896804E+001, 2.1660636E+001, 1.7033850E+001, 1.4196039E+001, 9.7417927E+000, 5.4698425E+001, 1.9741321E+001, 2.5637773E+001, 2.0075889E+001, 1.4818470E+001, 1.0005102E+001, 9.2757161E+002, 9.4721363E+002, 9.0798665E+002, 6.1236158E+002, 5.2854893E+002, 4.9342155E+002, 2.2697106E+001, 6.1691846E+002, 5.0312854E+001
 4.9220048E+003, 8.3409811E+002, 9.6974755E+002, 9.4999283E+002, 8.1500528E+002, 7.8728646E+002, 7.3787486E+002, 6.5724418E+002, 5.7915761E+002, 5.6446508E+002, 5.4050049E+002, 4.9469460E+002, 4.4966203E+002, 7.6253964E+002, 4.6209058E+002, 5.3748094E+002, 4.6029321E+002, 3.9862721E+002, 3.2834916E+002, 7.3422302E+001, 1.2560555E+002, 1.1398294E+002, 6.6877043E+001, 6.5149873E+001, 5.1052011E+001, 3.2165373E+001, 2.1985510E+001, 2.0031718E+001, 1.7877474E+001, 1.4049539E+001, 1.1338018E+001, 5.4528568E+001, 2.0938913E+001, 2.6762879E+001, 2.0841858E+001, 1.5135737E+001, 1.0163615E+001, 9.5575331E+002, 1.0218221E+003, 8.6001253E+002, 6.0501703E+002, 5.3481276E+002, 4.9559498E+002, 2.3709702E+001, 5.6822608E+002, 4.7956309E+001
 4.9225032E+003, 8.1510788E+002, 1.0098898E+003, 8.5558832E+002, 7.5989077E+002, 7.5723536E+002, 6.3249000E+002, 6.4997681E+002, 5.4531928E+002, 5.5334193E+002, 5.3431147E+002, 5.0509015E+002, 4.5233472E+002, 7.1076646E+002, 4.6370702E+002, 5.3857156E+002, 4.5831685E+002, 4.0075804E+002, 3.2819571E+002, 6.9570315E+001, 1.4520645E+002, 8.9295928E+001, 5.4777840E+001, 5.5587674E+001, 3.1604356E+001, 3.1472227E+001, 1.9417422E+001, 1.8588077E+001, 1.6889165E+001, 1.4407725E+001, 1.1530387E+001, 4.2415343E+001, 2.0803980E+001, 2.6966289E+001, 2.1017742E+001, 1.5393187E+001, 1.0290228E+001, 9.2730704E+002, 1.0016862E+003, 8.3165733E+002, 6.1314326E+002, 5.3296279E+002, 4.9399342E+002, 2.3892771E+001, 5.6905233E+002, 5.3239084E+001
 4.9230035E+003, 8.3767534E+002, 9.9565238E+002, 8.7787759E+002, 7.3580483E+002, 7.5788003E+002, 6.7177702E+002, 6.2983769E+002, 5.7190156E+002, 5.5208432E+002, 5.2829647E+002, 5.0963056E+002, 4.4749920E+002, 7.4279000E+002, 4.5290742E+002, 5.3686323E+002, 4.5967166E+002, 3.9895113E+002, 3.2969548E+002, 7.5883584E+001, 1.3628591E+002, 8.7845087E+001, 4.7982807E+001, 5.7409582E+001, 3.6503829E+001, 2.8299345E+001, 2.0753628E+001, 1.8973905E+001, 1.6665428E+001, 1.5222929E+001, 1.1104149E+001, 4.9646004E+001, 1.9992873E+001, 2.6386374E+001, 2.0862719E+001, 1.5348837E+001, 1.0262768E+001, 9.3501585E+002, 9.9758962E+002, 8.6023082E+002, 6.0280067E+002, 5.3666799E+002, 4.8973613E+002, 2.3370848E+001, 5.6639460E+002, 4.7236849E+001
 4.9235003E+003, 7.3585850E+002, 9.9886332E+002, 8.9535801E+002, 6.8519875E+002, 7.9059681E+002, 6.5052907E+002, 6.1573276E+002, 5.9029304E+002, 5.4074703E+002, 4.9257618E+002, 4.9180274E+002, 4.3307479E+002, 7.2782202E+002, 4.4084500E+002, 5.2597385E+002, 4.5336507E+002, 3.9395430E+002, 3.2612560E+002, 4.9893088E+001, 1.3736763E+002, 9.3898609E+001, 3.9371620E+001, 6.2364098E+001, 3.4049313E+001, 2.6262301E+001, 2.3096625E+001, 1.7608285E+001, 1.4058047E+001, 1.3372267E+001, 1.0163432E+001, 4.6020617E+001, 1.9093467E+001, 2.5650725E+001, 2.0374821E+001, 1.5004668E+001, 1.0206861E+001, 8.9659819E+002, 9.5152735E+002, 8.1833692E+002, 6.0463878E+002, 5.3231703E+002, 4.8411450E+002, 2.2708763E+001, 5.8543069E+002, 5.0853212E+001
 4.9240040E+003, 7.7126412E+002, 9.9383650E+002, 8.2322002E+002, 7.8092733E+002, 7.6453777E+002, 7.6916386E+002, 6.6300038E+002, 5.9176957E+002, 5.4336421E+002, 5.1416304E+002, 4.9498450E+002, 4.0943633E+002, 7.3605605E+002, 4.5480687E+002, 5.3634098E+002, 4.5678928E+002, 3.9036822E+002, 3.2417589E+002, 5.8399055E+001, 1.3729895E+002, 7.6510282E+001, 5.8985319E+001, 6.1352236E+001, 5.9748346E+001, 3.5286930E+001, 2.3715819E+001, 1.8053092E+001, 1.5241105E+001, 1.3435611E+001, 9.4160020E+000, 4.7721371E+001, 2.0404215E+001, 2.6633043E+001, 2.0600198E+001, 1.4946737E+001, 1.0120012E+001, 8.6150157E+002, 9.7174008E+002, 8.5243069E+002, 6.1720377E+002, 5.2046406E+002, 4.8123816E+002, 2.3592849E+001, 5.5114407E+002, 4.3902315E+001
 4.9245012E+003, 7.5715973E+002, 9.1751230E+002, 8.1264343E+002, 7.2392837E+002, 7.6963793E+002, 6.2655075E+002, 6.9556924E+002, 5.7849304E+002, 5.5913491E+002, 5.2236783E+002, 5.1193432E+002, 4.2449910E+002, 6.9273667E+002, 4.4933582E+002, 5.3756091E+002, 4.5485391E+002, 3.9819892E+002, 3.2879952E+002, 5.4171448E+001, 1.0868778E+002, 6.9790875E+001, 4.5090306E+001, 5.8395682E+001, 3.0702095E+001, 4.1085519E+001, 2.2059793E+001, 1.9777067E+001, 1.7061600E+001, 1.4764476E+001, 9.7969114E+000, 4.0808680E+001, 2.0041010E+001, 2.6623889E+001, 2.0639889E+001, 1.5122606E+001, 1.0193368E+001, 8.3744899E+002, 9.0137336E+002, 8.2635129E+002, 6.1086191E+002, 5.1954701E+002, 4.7780424E+002, 2.3584611E+001, 5.8512246E+002, 4.5901927E+001
 4.9250001E+003, 8.5050834E+002, 9.6453921E+002, 8.5964568E+002, 7.2336008E+002, 7.4320280E+002, 6.6962118E+002, 6.5168003E+002, 5.9953575E+002, 5.6010488E+002, 5.4960538E+002, 5.1250121E+002, 4.2604566E+002, 7.5235262E+002, 4.5507603E+002, 5.3778518E+002, 4.5653201E+002, 3.9726009E+002, 3.2599406E+002, 7.7229782E+001, 1.2413421E+002, 8.1943793E+001, 4.3658306E+001, 4.9811639E+001, 3.5139865E+001, 3.1693025E+001, 2.5837801E+001, 1.9851314E+001, 1.8460062E+001, 1.4465450E+001, 1.0019353E+001, 5.2815704E+001, 2.0280839E+001, 2.6712614E+001, 2.0788313E+001, 1.5398942E+001, 1.0233171E+001, 8.7077933E+002, 8.9429497E+002, 7.9815448E+002, 6.1774589E+002, 5.2617731E+002, 4.7738832E+002, 2.3664463E+001, 5.6467399E+002, 4.4784882E+001
 4.9255008E+003, 8.1863289E+002, 9.3841081E+002, 8.2230468E+002, 7.2501323E+002, 7.4855295E+002, 6.6401359E+002, 6.2305505E+002, 5.8945775E+002, 5.3519844E+002, 5.2876621E+002, 4.9586238E+002, 4.3847204E+002, 7.6155774E+002, 4.4057918E+002, 5.2560498E+002, 4.5127424E+002, 3.8999156E+002, 3.2628323E+002, 6.8543238E+001, 1.1927344E+002, 7.4519830E+001, 4.6167754E+001, 5.1797514E+001, 3.3725000E+001, 2.7505289E+001, 2.2734120E+001, 1.7668379E+001, 1.7192445E+001, 1.3853574E+001, 1.0768865E+001, 5.5409876E+001, 1.8796457E+001, 2.5442100E+001, 2.0290480E+001, 1.4839121E+001, 1.0137238E+001, 8.7753740E+002, 8.7070236E+002, 7.8001973E+002, 6.2034192E+002, 5.3106805E+002, 4.7811672E+002, 2.2521001E+001, 5.5997229E+002, 5.2380304E+001
 4.9260003E+003, 8.0762946E+002, 9.8895037E+002, 8.7105780E+002, 7.1310952E+002, 7.8132931E+002, 7.2838594E+002, 6.6055629E+002, 5.7903234E+002, 5.4210591E+002, 5.4494390E+002, 5.1059374E+002, 4.5621672E+002, 7.6897039E+002, 4.3936876E+002, 5.2531706E+002, 4.5189885E+002, 3.9102993E+002, 3.2336539E+002, 6.5235056E+001, 1.3463887E+002, 8.6910534E+001, 4.2872215E+001, 6.2030036E+001, 4.5545604E+001, 3.3200726E+001, 2.0876172E+001, 1.7738664E+001, 1.7470058E+001, 1.4860324E+001, 1.1702536E+001, 5.5924166E+001, 1.8940659E+001, 2.5513974E+001, 2.0028935E+001, 1.4625865E+001, 9.9341203E+000, 8.7827776E+002, 8.5455437E+002, 7.5628044E+002, 6.0805526E+002, 5.2650588E+002, 4.7820542E+002, 2.2585687E+001, 5.6939095E+002, 4.9059137E+001
 4.9265038E+003, 8.0655693E+002, 9.8752448E+002, 9.0451463E+002, 7.2661455E+002, 8.2172378E+002, 7.3345318E+002, 6.3966733E+002, 5.7677963E+002, 5.2749568E+002, 5.3345122E+002, 5.0197854E+002, 4.4875565E+002, 7.3603582E+002, 4.4911061E+002, 5.2952506E+002, 4.5379923E+002, 3.9587462E+002, 3.2160066E+002, 6.4285958E+001, 1.3238357E+002, 9.7025337E+001, 4.6802195E+001, 6.9959184E+001, 4.6820371E+001, 3.0475177E+001, 2.1035210E+001, 1.6209933E+001, 1.6252598E+001, 1.3846348E+001, 1.1098343E+001, 4.8087409E+001, 1.9857322E+001, 2.6087436E+001, 2.0289598E+001, 1.4754964E+001, 9.9281998E+000, 8.6130232E+002, 9.1582731E+002, 7.8699108E+002, 5.9686034E+002, 5.1976502E+002, 4.7304182E+002, 2.3101803E+001, 5.7799699E+002, 5.0615822E+001
 4.9270007E+003, 8.4218971E+002, 9.1021552E+002, 8.5311187E+002, 7.3266282E+002, 8.5198202E+002, 7.4155197E+002, 6.5131700E+002, 6.0107342E+002, 5.4691869E+002, 5.3729328E+002, 5.1331647E+002, 4.3109731E+002, 7.5633532E+002, 4.6655671E+002, 5.3925472E+002, 4.5938215E+002, 4.0187774E+002, 3.2425640E+002, 7.5963822E+001, 1.0630697E+002, 8.1354481E+001, 4.8030782E+001, 7.9756852E+001, 4.8498850E+001, 3.1861637E+001, 2.4182107E+001, 1.7669884E+001, 1.6832829E+001, 1.4787535E+001, 1.0304185E+001, 5.2791505E+001, 2.1221572E+001, 2.6973608E+001, 2.0797756E+001, 1.5185463E+001, 1.0043751E+001, 8.9143342E+002, 9.2989348E+002, 8.3292448E+002, 5.9830862E+002, 5.1666019E+002, 4.7552872E+002, 2.3899358E+001, 5.6201089E+002, 4.5456284E+001
 4.9275027E+003, 7.8830778E+002, 9.9592125E+002, 9.4590697E+002, 7.3182047E+002, 8.9109692E+002, 8.1450141E+002, 6.6499585E+002, 5.9165687E+002, 5.3523895E+002, 5.1854705E+002, 4.9402237E+002, 4.3652452E+002, 7.1828764E+002, 4.7749275E+002, 5.4291281E+002, 4.6319098E+002, 4.0184168E+002, 3.2395274E+002, 6.2317266E+001, 1.3633596E+002, 1.1238778E+002, 4.6351051E+001, 9.3078920E+001, 6.6605766E+001, 3.4772097E+001, 2.3321787E+001, 1.7211800E+001, 1.5191787E+001, 1.3635204E+001, 1.0222219E+001, 4.6197335E+001, 2.2124730E+001, 2.7574873E+001, 2.1023227E+001, 1.5284329E+001, 1.0079872E+001, 8.9554440E+002, 9.4993980E+002, 9.4071742E+002, 6.0631581E+002, 5.1728858E+002, 4.7688412E+002, 2.4440496E+001, 5.7681746E+002, 4.4126861E+001
 4.9280024E+003, 7.3883355E+002, 9.6635449E+002, 8.5770315E+002, 7.2045764E+002, 7.6031085E+002, 7.0805593E+002, 6.9528479E+002, 5.9755357E+002, 5.5540305E+002, 5.1631538E+002, 4.8780796E+002, 4.4256803E+002, 7.0246801E+002, 4.7483394E+002, 5.4373412E+002, 4.7002486E+002, 4.0655649E+002, 3.2828019E+002, 5.0404945E+001, 1.2196976E+002, 8.1699432E+001, 4.6603658E+001, 5.8243615E+001, 4.6331557E+001, 4.0973318E+001, 2.4727970E+001, 1.9118980E+001, 1.5122756E+001, 1.3268140E+001, 1.0547869E+001, 4.3251668E+001, 2.1926669E+001, 2.7783725E+001, 2.1615842E+001, 1.5724962E+001, 1.0278672E+001, 8.8284434E+002, 9.6136384E+002, 9.1617696E+002, 6.0434395E+002, 5.1114904E+002, 4.8118727E+002, 2.4628464E+001, 5.2928267E+002, 4.3672564E+001
 4.9285002E+003, 7.8452877E+002, 9.0073249E+002, 8.4535436E+002, 7.3287270E+002, 7.9622823E+002, 7.7626513E+002, 6.6386186E+002, 6.0323565E+002, 5.7306600E+002, 5.3602331E+002, 5.1196050E+002, 4.3419021E+002, 7.0441571E+002, 4.6711753E+002, 5.3779054E+002, 4.6045477E+002, 4.0407291E+002, 3.2696898E+002, 5.8597248E+001, 1.0311706E+002, 7.8370141E+001, 4.6216784E+001, 6.6001145E+001, 5.5763353E+001, 3.3766243E+001, 2.5959304E+001, 2.1654034E+001, 1.7327792E+001, 1.5333818E+001, 1.0392816E+001, 4.3078384E+001, 2.1261185E+001, 2.7192040E+001, 2.1082235E+001, 1.5603766E+001, 1.0334495E+001, 8.5307489E+002, 9.6230430E+002, 8.7672114E+002, 6.2106235E+002, 5.1116939E+002, 4.8131258E+002, 2.4095947E+001, 5.9196357E+002, 4.4442729E+001
 4.9290007E+003, 7.7328720E+002, 9.5013402E+002, 8.2277820E+002, 7.1260685E+002, 7.4099655E+002, 6.6193129E+002, 6.4010585E+002, 5.8420740E+002, 5.7416064E+002, 5.3408282E+002, 5.1714803E+002, 4.4123340E+002, 6.7268681E+002, 4.6938419E+002, 5.4105007E+002, 4.6507220E+002, 4.0718783E+002, 3.3296360E+002, 5.7295663E+001, 1.1905286E+002, 7.3224261E+001, 4.2800889E+001, 5.1149740E+001, 3.6599224E+001, 3.0607576E+001, 2.2077856E+001, 2.1441190E+001, 1.7147869E+001, 1.5483554E+001, 1.1013040E+001, 3.7283169E+001, 2.1783391E+001, 2.7619030E+001, 2.1675137E+001, 1.5990168E+001, 1.0610524E+001, 8.2281646E+002, 9.1275213E+002, 8.1959636E+002, 6.1874669E+002, 5.1568455E+002, 4.8395344E+002, 2.4480238E+001, 5.5580295E+002, 4.1695790E+001
 4.9295021E+003, 7.8364285E+002, 9.7336742E+002, 8.8893304E+002, 7.1091632E+002, 7.5316058E+002, 6.3870938E+002, 6.4195452E+002, 5.8870089E+002, 5.6095635E+002, 5.1194509E+002, 5.0542390E+002, 4.6211389E+002, 7.3567546E+002, 4.6417048E+002, 5.4042018E+002, 4.5967029E+002, 4.0675543E+002, 3.3235710E+002, 6.0028854E+001, 1.2703807E+002, 9.4087386E+001, 4.2556228E+001, 5.4677697E+001, 3.3472819E+001, 3.2128034E+001, 2.2999937E+001, 1.9375032E+001, 1.5088620E+001, 1.4463643E+001, 1.2394903E+001, 4.8233350E+001, 2.0944250E+001, 2.7176399E+001, 2.1070496E+001, 1.5617846E+001, 1.0518092E+001, 8.4069529E+002, 8.9320843E+002, 7.8626099E+002, 6.1347514E+002, 5.0893428E+002, 4.8466962E+002, 2.4081870E+001, 5.5387961E+002, 4.6885668E+001
 4.9300045E+003, 8.2424236E+002, 1.0017119E+003, 8.7187070E+002, 7.5831641E+002, 6.9939190E+002, 6.0895804E+002, 6.1200101E+002, 5.8897573E+002, 5.6320338E+002, 5.4292880E+002, 4.9040721E+002, 4.3915104E+002, 7.2923819E+002, 4.5261461E+002, 5.3848492E+002, 4.6156225E+002, 4.0470341E+002, 3.3195064E+002, 7.0462878E+001, 1.4076844E+002, 9.0776733E+001, 5.3376211E+001, 4.8859850E+001, 2.9067960E+001, 2.5672727E+001, 2.3053580E+001, 2.0141951E+001, 1.7634635E+001, 1.3515766E+001, 1.1755514E+001, 4.7824934E+001, 2.0079850E+001, 2.6838716E+001, 2.1277532E+001, 1.5667654E+001, 1.0577154E+001, 8.6734229E+002, 9.5234995E+002, 7.6908491E+002, 6.1822930E+002, 5.1040862E+002, 4.8103442E+002, 2.3777955E+001, 5.4931708E+002, 4.6553286E+001
